lineItem/LineItemDescription,lineItem/UsageStartDate,lineItem/UsageEndDate,bill/PayerAccountId,lineItem/UsageAccountId,bill/BillingEntity,lineItem/UnblendedCost,pricing/publicOnDemandCost,lineItem/CurrencyCode,lineItem/ResourceId,product/ProductName,resourceTags/user:Environment
USE1-Lambda-GB-Second,2026-06-11T00:00:00Z,2026-06-11T01:00:00Z,123456789012,567890123456,AWS,0.25235,0.291582,USD,arn:aws:lambda:us-east-1:567890123456:resource/res-00011,AWS Lambda,qa
Support Fee,2026-06-11T00:00:00Z,2026-06-11T01:00:00Z,123456789012,456789012345,AWS,118.852606,133.706325,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00042,AWS Support (Business),staging
USE1-LoadBalancerUsage,2026-06-11T00:00:00Z,2026-06-11T01:00:00Z,123456789012,234567890123,AWS,1.379024,1.665099,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00025,Amazon Elastic Load Balancing,development
Refund - Support Fee,2026-06-11T00:00:00Z,2026-06-11T01:00:00Z,123456789012,456789012345,AWS,-81.2072,-74.2900149,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00018,AWS Support (Business),development
USE1-TimedStorage-ByteHrs,2026-06-11T01:00:00Z,2026-06-11T02:00:00Z,123456789012,234567890123,AWS,2.670262,3.423227,USD,arn:aws:dynamodb:us-east-1:234567890123:resource/res-00024,Amazon DynamoDB,production
USE1-BoxUsage:c5.xlarge,2026-06-11T01:00:00Z,2026-06-11T02:00:00Z,123456789012,456789012345,AWS,0.298317,0.310661,USD,arn:aws:elastic-compute-cloud:us-east-1:456789012345:resource/res-00006,Amazon Elastic Compute Cloud,
USE1-WriteCapacityUnit-Hrs,2026-06-11T01:00:00Z,2026-06-11T02:00:00Z,123456789012,345678901234,AWS,0.564116,0.614655,USD,arn:aws:dynamodb:us-east-1:345678901234:resource/res-00006,Amazon DynamoDB,production
USE1-BoxUsage:c5.xlarge,2026-06-11T01:00:00Z,2026-06-11T02:00:00Z,123456789012,567890123456,AWS,2.021375,2.210268,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00002,Amazon Elastic Compute Cloud,
USE1-ReadCapacityUnit-Hrs,2026-06-11T01:00:00Z,2026-06-11T02:00:00Z,123456789012,456789012345,AWS,2.623711,3.357773,USD,arn:aws:dynamodb:us-east-1:456789012345:resource/res-00014,Amazon DynamoDB,production
USE1-DataTransfer-Out-Bytes,2026-06-11T02:00:00Z,2026-06-11T03:00:00Z,123456789012,567890123456,AWS,3.210342,3.512877,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00013,Amazon Elastic Compute Cloud,production
USE1-Requests-HTTPS-Proxy,2026-06-11T03:00:00Z,2026-06-11T04:00:00Z,123456789012,456789012345,AWS,0.205944,0.234265,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00015,Amazon CloudFront,production
Support Fee,2026-06-11T03:00:00Z,2026-06-11T04:00:00Z,123456789012,456789012345,AWS,112.391406,114.269726,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00002,AWS Support (Business),qa
USE1-StorageUsage,2026-06-11T03:00:00Z,2026-06-11T04:00:00Z,123456789012,234567890123,AWS Marketplace,2.390968,2.658354,USD,arn:aws:relational-database-service:us-east-1:234567890123:resource/res-00007,Amazon Relational Database Service,development
USE1-Request,2026-06-11T04:00:00Z,2026-06-11T05:00:00Z,123456789012,456789012345,AWS,1.726874,2.119157,USD,arn:aws:lambda:us-east-1:456789012345:resource/res-00018,AWS Lambda,staging
USE1-StorageUsage,2026-06-11T04:00:00Z,2026-06-11T05:00:00Z,123456789012,456789012345,AWS,4.421571,4.561979,USD,arn:aws:relational-database-service:us-east-1:456789012345:resource/res-00013,Amazon Relational Database Service,qa
USE1-DataTransfer-Out-Bytes,2026-06-11T04:00:00Z,2026-06-11T05:00:00Z,123456789012,567890123456,AWS,0.242905,0.259221,USD,arn:aws:cloudfront:us-east-1:567890123456:resource/res-00024,Amazon CloudFront,qa
USE1-BackupUsage,2026-06-11T04:00:00Z,2026-06-11T05:00:00Z,123456789012,456789012345,AWS,1.19907,1.485054,USD,arn:aws:relational-database-service:us-east-1:456789012345:resource/res-00024,Amazon Relational Database Service,qa
USE1-LCUUsage,2026-06-11T05:00:00Z,2026-06-11T06:00:00Z,123456789012,345678901234,AWS,1.250217,1.347252,USD,arn:aws:elastic-load-balancing:us-east-1:345678901234:resource/res-00025,Amazon Elastic Load Balancing,qa
USE1-Request,2026-06-11T06:00:00Z,2026-06-11T07:00:00Z,123456789012,678901234567,AWS,2.879009,3.690603,USD,arn:aws:lambda:us-east-1:678901234567:resource/res-00011,AWS Lambda,development
USE1-Request,2026-06-11T06:00:00Z,2026-06-11T07:00:00Z,123456789012,234567890123,AWS,1.269324,1.403798,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00032,AWS Lambda,qa
USE1-Requests-Tier2,2026-06-11T06:00:00Z,2026-06-11T07:00:00Z,123456789012,567890123456,AWS Marketplace,10.854053,13.185453,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00013,Amazon Simple Storage Service,development
USE1-LoadBalancerUsage,2026-06-11T07:00:00Z,2026-06-11T08:00:00Z,123456789012,345678901234,AWS,1.662028,1.782313,USD,arn:aws:elastic-load-balancing:us-east-1:345678901234:resource/res-00012,Amazon Elastic Load Balancing,
USE1-LoadBalancerUsage,2026-06-11T07:00:00Z,2026-06-11T08:00:00Z,123456789012,456789012345,AWS,0.502515,0.529626,USD,arn:aws:elastic-load-balancing:us-east-1:456789012345:resource/res-00005,Amazon Elastic Load Balancing,qa
USE1-LCUUsage,2026-06-11T08:00:00Z,2026-06-11T09:00:00Z,123456789012,567890123456,AWS,1.456915,1.505778,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00043,Amazon Elastic Load Balancing,staging
USE1-DataTransfer-Out-Bytes,2026-06-11T08:00:00Z,2026-06-11T09:00:00Z,123456789012,456789012345,AWS,1.678917,2.253302,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00041,Amazon CloudFront,production
USE1-BoxUsage:t3.medium,2026-06-11T09:00:00Z,2026-06-11T10:00:00Z,123456789012,456789012345,AWS,4.449918,5.675614,USD,arn:aws:elastic-compute-cloud:us-east-1:456789012345:resource/res-00004,Amazon Elastic Compute Cloud,
Support Fee,2026-06-11T09:00:00Z,2026-06-11T10:00:00Z,123456789012,678901234567,AWS,196.302666,263.214806,USD,arn:aws:support-(business):us-east-1:678901234567:resource/res-00018,AWS Support (Business),
Support Fee,2026-06-11T09:00:00Z,2026-06-11T10:00:00Z,123456789012,678901234567,AWS,346.679231,374.084238,USD,arn:aws:support-(business):us-east-1:678901234567:resource/res-00004,AWS Support (Business),production
USE1-WriteCapacityUnit-Hrs,2026-06-11T09:00:00Z,2026-06-11T10:00:00Z,123456789012,345678901234,AWS,0.311169,0.386539,USD,arn:aws:dynamodb:us-east-1:345678901234:resource/res-00026,Amazon DynamoDB,production
USE1-WriteCapacityUnit-Hrs,2026-06-11T09:00:00Z,2026-06-11T10:00:00Z,123456789012,678901234567,AWS,4.962198,6.531509,USD,arn:aws:dynamodb:us-east-1:678901234567:resource/res-00023,Amazon DynamoDB,
USE1-TimedStorage-ByteHrs,2026-06-11T10:00:00Z,2026-06-11T11:00:00Z,123456789012,456789012345,AWS,2.679306,3.369937,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00001,Amazon Simple Storage Service,production
USE1-Requests-Tier1,2026-06-11T10:00:00Z,2026-06-11T11:00:00Z,123456789012,678901234567,AWS,1.961667,2.222195,USD,arn:aws:simple-storage-service:us-east-1:678901234567:resource/res-00001,Amazon Simple Storage Service,
USE1-LoadBalancerUsage,2026-06-11T11:00:00Z,2026-06-11T12:00:00Z,123456789012,345678901234,AWS,1.666504,1.923353,USD,arn:aws:elastic-load-balancing:us-east-1:345678901234:resource/res-00032,Amazon Elastic Load Balancing,development
USE1-LCUUsage,2026-06-11T12:00:00Z,2026-06-11T13:00:00Z,123456789012,567890123456,AWS,0.829529,1.054891,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00019,Amazon Elastic Load Balancing,development
USE1-EBS:VolumeUsage.gp3,2026-06-11T13:00:00Z,2026-06-11T14:00:00Z,123456789012,345678901234,AWS,1.486286,1.787725,USD,arn:aws:elastic-compute-cloud:us-east-1:345678901234:resource/res-00013,Amazon Elastic Compute Cloud,staging
USE1-TimedStorage-ByteHrs,2026-06-11T13:00:00Z,2026-06-11T14:00:00Z,123456789012,234567890123,AWS,2.393129,2.410199,USD,arn:aws:simple-storage-service:us-east-1:234567890123:resource/res-00002,Amazon Simple Storage Service,production
USE1-Requests-Tier1,2026-06-11T13:00:00Z,2026-06-11T14:00:00Z,123456789012,234567890123,AWS,8.491753,11.437076,USD,arn:aws:simple-storage-service:us-east-1:234567890123:resource/res-00007,Amazon Simple Storage Service,development
Support Fee,2026-06-11T13:00:00Z,2026-06-11T14:00:00Z,123456789012,456789012345,AWS,235.222185,244.757319,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00031,AWS Support (Business),production
USE1-DataTransfer-Out-Bytes,2026-06-11T13:00:00Z,2026-06-11T14:00:00Z,123456789012,456789012345,AWS,0.116578,0.149041,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00031,Amazon CloudFront,
Support Fee,2026-06-11T13:00:00Z,2026-06-11T14:00:00Z,123456789012,345678901234,AWS,104.169003,107.24064,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00008,AWS Support (Business),
Support Fee,2026-06-11T14:00:00Z,2026-06-11T15:00:00Z,123456789012,234567890123,AWS Marketplace,140.831286,188.888593,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00012,AWS Support (Business),staging
Support Fee,2026-06-11T14:00:00Z,2026-06-11T15:00:00Z,123456789012,456789012345,AWS,151.527243,189.727378,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00006,AWS Support (Business),development
USE1-DataTransfer-Out-Bytes,2026-06-11T16:00:00Z,2026-06-11T17:00:00Z,123456789012,456789012345,AWS,0.177671,0.218993,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00009,Amazon CloudFront,development
USE1-Lambda-GB-Second,2026-06-11T17:00:00Z,2026-06-11T18:00:00Z,123456789012,234567890123,AWS,2.414617,2.922831,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00043,AWS Lambda,
USE1-TimedStorage-ByteHrs,2026-06-11T17:00:00Z,2026-06-11T18:00:00Z,123456789012,678901234567,AWS,2.554673,2.742993,USD,arn:aws:dynamodb:us-east-1:678901234567:resource/res-00017,Amazon DynamoDB,staging
USE1-InstanceUsage:db.r5.large,2026-06-11T18:00:00Z,2026-06-11T19:00:00Z,123456789012,345678901234,AWS,3.364945,4.164446,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00037,Amazon Relational Database Service,qa
USE1-InstanceUsage:db.t3.medium,2026-06-11T18:00:00Z,2026-06-11T19:00:00Z,123456789012,345678901234,AWS,4.156321,5.528122,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00011,Amazon Relational Database Service,development
Support Fee,2026-06-11T18:00:00Z,2026-06-11T19:00:00Z,123456789012,345678901234,AWS,255.946635,309.779807,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00034,AWS Support (Business),production
USE1-Request,2026-06-11T18:00:00Z,2026-06-11T19:00:00Z,123456789012,567890123456,AWS,1.318006,1.659605,USD,arn:aws:lambda:us-east-1:567890123456:resource/res-00024,AWS Lambda,
USE1-BoxUsage:t3.medium,2026-06-11T19:00:00Z,2026-06-11T20:00:00Z,123456789012,345678901234,AWS,2.496221,2.766422,USD,arn:aws:elastic-compute-cloud:us-east-1:345678901234:resource/res-00015,Amazon Elastic Compute Cloud,production
USE1-InstanceUsage:db.t3.medium,2026-06-11T19:00:00Z,2026-06-11T20:00:00Z,123456789012,345678901234,AWS,2.038338,2.509535,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00022,Amazon Relational Database Service,development
USE1-DataTransfer-Out-Bytes,2026-06-11T20:00:00Z,2026-06-11T21:00:00Z,123456789012,345678901234,AWS,5.726218,6.192215,USD,arn:aws:simple-storage-service:us-east-1:345678901234:resource/res-00013,Amazon Simple Storage Service,
Support Fee,2026-06-11T20:00:00Z,2026-06-11T21:00:00Z,123456789012,234567890123,AWS,240.018728,319.001634,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00026,AWS Support (Business),development
Support Fee,2026-06-11T21:00:00Z,2026-06-11T22:00:00Z,123456789012,567890123456,AWS,70.523672,94.344259,USD,arn:aws:support-(business):us-east-1:567890123456:resource/res-00021,AWS Support (Business),staging
USE1-DataTransfer-Out-Bytes,2026-06-11T21:00:00Z,2026-06-11T22:00:00Z,123456789012,567890123456,AWS,0.241395,0.280811,USD,arn:aws:cloudfront:us-east-1:567890123456:resource/res-00035,Amazon CloudFront,qa
USE1-WriteCapacityUnit-Hrs,2026-06-11T21:00:00Z,2026-06-11T22:00:00Z,123456789012,345678901234,AWS,1.847898,2.411858,USD,arn:aws:dynamodb:us-east-1:345678901234:resource/res-00032,Amazon DynamoDB,production
Support Fee,2026-06-11T22:00:00Z,2026-06-11T23:00:00Z,123456789012,567890123456,AWS,193.680686,212.853166,USD,arn:aws:support-(business):us-east-1:567890123456:resource/res-00015,AWS Support (Business),development
USE1-TimedStorage-ByteHrs,2026-06-11T22:00:00Z,2026-06-11T23:00:00Z,123456789012,234567890123,AWS,7.732397,8.968521,USD,arn:aws:simple-storage-service:us-east-1:234567890123:resource/res-00013,Amazon Simple Storage Service,production
USE1-Lambda-GB-Second,2026-06-11T22:00:00Z,2026-06-11T23:00:00Z,123456789012,345678901234,AWS,3.109138,3.693923,USD,arn:aws:lambda:us-east-1:345678901234:resource/res-00027,AWS Lambda,
USE1-Request,2026-06-12T00:00:00Z,2026-06-12T01:00:00Z,123456789012,678901234567,AWS,2.921166,3.322029,USD,arn:aws:lambda:us-east-1:678901234567:resource/res-00014,AWS Lambda,development
USE1-EBS:VolumeUsage.gp3,2026-06-12T00:00:00Z,2026-06-12T01:00:00Z,123456789012,234567890123,AWS,0.322643,0.394199,USD,arn:aws:elastic-compute-cloud:us-east-1:234567890123:resource/res-00004,Amazon Elastic Compute Cloud,staging
USE1-LCUUsage,2026-06-12T00:00:00Z,2026-06-12T01:00:00Z,123456789012,567890123456,AWS,1.092592,1.319906,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00044,Amazon Elastic Load Balancing,development
USE1-BackupUsage,2026-06-12T01:00:00Z,2026-06-12T02:00:00Z,123456789012,567890123456,AWS,5.124493,6.630848,USD,arn:aws:relational-database-service:us-east-1:567890123456:resource/res-00002,Amazon Relational Database Service,qa
Support Fee,2026-06-12T02:00:00Z,2026-06-12T03:00:00Z,123456789012,567890123456,AWS,310.341393,368.707146,USD,arn:aws:support-(business):us-east-1:567890123456:resource/res-00038,AWS Support (Business),
USE1-DataTransfer-Out-Bytes,2026-06-12T02:00:00Z,2026-06-12T03:00:00Z,123456789012,345678901234,AWS,0.781002,0.91572,USD,arn:aws:elastic-compute-cloud:us-east-1:345678901234:resource/res-00017,Amazon Elastic Compute Cloud,production
USE1-DataTransfer-Out-Bytes,2026-06-12T03:00:00Z,2026-06-12T04:00:00Z,123456789012,456789012345,AWS,1.998732,2.050639,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00014,Amazon CloudFront,production
Support Fee,2026-06-12T03:00:00Z,2026-06-12T04:00:00Z,123456789012,234567890123,AWS,322.866004,390.333239,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00035,AWS Support (Business),development
USE1-DataTransfer-Out-Bytes,2026-06-12T05:00:00Z,2026-06-12T06:00:00Z,123456789012,567890123456,AWS Marketplace,0.735269,0.945449,USD,arn:aws:cloudfront:us-east-1:567890123456:resource/res-00010,Amazon CloudFront,staging
USE1-WriteCapacityUnit-Hrs,2026-06-12T05:00:00Z,2026-06-12T06:00:00Z,123456789012,456789012345,AWS,3.313701,4.196959,USD,arn:aws:dynamodb:us-east-1:456789012345:resource/res-00020,Amazon DynamoDB,staging
USE1-LCUUsage,2026-06-12T06:00:00Z,2026-06-12T07:00:00Z,123456789012,456789012345,AWS,1.651778,1.795743,USD,arn:aws:elastic-load-balancing:us-east-1:456789012345:resource/res-00032,Amazon Elastic Load Balancing,development
USE1-Requests-Tier1,2026-06-12T06:00:00Z,2026-06-12T07:00:00Z,123456789012,345678901234,AWS,7.925477,8.36114,USD,arn:aws:simple-storage-service:us-east-1:345678901234:resource/res-00002,Amazon Simple Storage Service,production
USE1-BackupUsage,2026-06-12T07:00:00Z,2026-06-12T08:00:00Z,123456789012,345678901234,AWS,4.406145,4.95992,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00030,Amazon Relational Database Service,
USE1-ReadCapacityUnit-Hrs,2026-06-12T07:00:00Z,2026-06-12T08:00:00Z,123456789012,345678901234,AWS,0.292431,0.368346,USD,arn:aws:dynamodb:us-east-1:345678901234:resource/res-00005,Amazon DynamoDB,qa
USE1-Request,2026-06-12T08:00:00Z,2026-06-12T09:00:00Z,123456789012,234567890123,AWS,2.485692,2.767058,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00017,AWS Lambda,qa
USE1-Requests-HTTPS-Proxy,2026-06-12T09:00:00Z,2026-06-12T10:00:00Z,123456789012,456789012345,AWS,1.685853,1.836518,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00025,Amazon CloudFront,staging
USE1-Lambda-GB-Second,2026-06-12T09:00:00Z,2026-06-12T10:00:00Z,123456789012,456789012345,AWS,1.611461,1.849998,USD,arn:aws:lambda:us-east-1:456789012345:resource/res-00019,AWS Lambda,qa
Support Fee,2026-06-12T09:00:00Z,2026-06-12T10:00:00Z,123456789012,456789012345,AWS,167.230017,213.484231,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00038,AWS Support (Business),staging
USE1-Request,2026-06-12T10:00:00Z,2026-06-12T11:00:00Z,123456789012,456789012345,AWS,1.624009,2.12978,USD,arn:aws:lambda:us-east-1:456789012345:resource/res-00035,AWS Lambda,development
USE1-Request,2026-06-12T11:00:00Z,2026-06-12T12:00:00Z,123456789012,567890123456,AWS,2.870511,2.890839,USD,arn:aws:lambda:us-east-1:567890123456:resource/res-00009,AWS Lambda,development
USE1-StorageUsage,2026-06-12T11:00:00Z,2026-06-12T12:00:00Z,123456789012,345678901234,AWS,3.231581,3.925012,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00016,Amazon Relational Database Service,staging
USE1-Requests-HTTPS-Proxy,2026-06-12T11:00:00Z,2026-06-12T12:00:00Z,123456789012,678901234567,AWS,0.870034,1.129929,USD,arn:aws:cloudfront:us-east-1:678901234567:resource/res-00015,Amazon CloudFront,qa
USE1-BoxUsage:t3.medium,2026-06-12T12:00:00Z,2026-06-12T13:00:00Z,123456789012,234567890123,AWS,3.737926,4.588147,USD,arn:aws:elastic-compute-cloud:us-east-1:234567890123:resource/res-00023,Amazon Elastic Compute Cloud,development
USE1-Request,2026-06-12T12:00:00Z,2026-06-12T13:00:00Z,123456789012,567890123456,AWS,0.806703,0.856426,USD,arn:aws:lambda:us-east-1:567890123456:resource/res-00019,AWS Lambda,production
USE1-EBS:VolumeUsage.gp3,2026-06-12T12:00:00Z,2026-06-12T13:00:00Z,123456789012,234567890123,AWS,1.265294,1.435428,USD,arn:aws:elastic-compute-cloud:us-east-1:234567890123:resource/res-00025,Amazon Elastic Compute Cloud,development
USE1-WriteCapacityUnit-Hrs,2026-06-12T13:00:00Z,2026-06-12T14:00:00Z,123456789012,456789012345,AWS,3.704542,4.597045,USD,arn:aws:dynamodb:us-east-1:456789012345:resource/res-00017,Amazon DynamoDB,staging
USE1-Requests-HTTPS-Proxy,2026-06-12T14:00:00Z,2026-06-12T15:00:00Z,123456789012,345678901234,AWS,1.811781,2.116903,USD,arn:aws:cloudfront:us-east-1:345678901234:resource/res-00032,Amazon CloudFront,qa
USE1-Request,2026-06-12T14:00:00Z,2026-06-12T15:00:00Z,123456789012,234567890123,AWS,2.399754,3.082601,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00040,AWS Lambda,development
USE1-Requests-HTTPS-Proxy,2026-06-12T14:00:00Z,2026-06-12T15:00:00Z,123456789012,234567890123,AWS,0.872057,1.023768,USD,arn:aws:cloudfront:us-east-1:234567890123:resource/res-00019,Amazon CloudFront,development
USE1-BoxUsage:t3.medium,2026-06-12T15:00:00Z,2026-06-12T16:00:00Z,123456789012,567890123456,AWS,2.698448,3.491308,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00021,Amazon Elastic Compute Cloud,staging
USE1-Lambda-GB-Second,2026-06-12T15:00:00Z,2026-06-12T16:00:00Z,123456789012,345678901234,AWS,1.394732,1.408901,USD,arn:aws:lambda:us-east-1:345678901234:resource/res-00003,AWS Lambda,qa
USE1-LCUUsage,2026-06-12T15:00:00Z,2026-06-12T16:00:00Z,123456789012,567890123456,AWS,0.433114,0.510781,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00009,Amazon Elastic Load Balancing,
USE1-BoxUsage:m5.large,2026-06-12T16:00:00Z,2026-06-12T17:00:00Z,123456789012,678901234567,AWS,3.141244,3.282999,USD,arn:aws:elastic-compute-cloud:us-east-1:678901234567:resource/res-00023,Amazon Elastic Compute Cloud,staging
Refund - USE1-DataTransfer-Out-Bytes,2026-06-12T17:00:00Z,2026-06-12T18:00:00Z,123456789012,567890123456,AWS,-7.58837,-7.893515700000001,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00028,Amazon Simple Storage Service,production
USE1-Lambda-GB-Second,2026-06-12T17:00:00Z,2026-06-12T18:00:00Z,123456789012,456789012345,AWS,0.195158,0.259947,USD,arn:aws:lambda:us-east-1:456789012345:resource/res-00007,AWS Lambda,qa
